Order_ID,Order_Date,Customer_ID,Product_ID,Region,Sales_Channel,Quantity,Unit_Price,Discount,Unit_Cost,Gross_Sales,Discount_Amount,Revenue,COGS,Gross_Profit,Gross_Margin
ORD07432,2024-09-07,CUS0841,PROD013,South,Store,8,7772.02,0.0,5207.25,62176.16,0.0,62176.16,41658.0,20518.16,0.3300004374667075
ORD07433,2024-11-22,CUS0901,PROD038,East,Store,15,994.38,0.15,546.91,14915.7,2237.36,12678.34,8203.65,4474.69,0.352939738167615
ORD07434,2024-04-29,CUS0897,PROD019,North,Online,15,3995.02,0.2,2596.76,59925.3,11985.06,47940.24,38951.4,8988.84,0.18750093866864248
ORD07435,2025-10-22,CUS0995,PROD050,South,Online,11,1429.65,0.2,800.6,15726.15,3145.23,12580.92,8806.6,3774.32,0.3000034973594936
ORD07436,2023-06-04,CUS0422,PROD005,North,Store,1,2512.69,0.1,1557.87,2512.69,251.27,2261.42,1557.87,703.55,0.3111098336443473
ORD07437,2025-11-15,CUS0915,PROD029,North,Store,13,184.98,0.1,99.89,2404.74,240.47,2164.27,1298.57,865.7,0.39999630360352456
ORD07438,2024-02-04,CUS0945,PROD037,South,Store,8,922.3,0.15,534.93,7378.4,1106.76,6271.64,4279.44,1992.2,0.3176521611572093
ORD07439,2025-06-14,CUS0898,PROD032,South,Online,9,4404.67,0.2,2863.04,39642.03,7928.41,31713.62,25767.36,5946.26,0.18749862046653773
ORD07440,2025-10-22,CUS0270,PROD021,West,Online,2,241.73,0.05,116.03,483.46,24.17,459.29,232.06,227.23,0.49474188421258897
ORD07441,2025-11-14,CUS0761,PROD017,South,Store,4,7231.78,0.1,5062.25,28927.12,2892.71,26034.41,20249.0,5785.41,0.22222166740095128
ORD07442,2023-09-07,CUS0458,PROD043,North,Online,1,818.7,0.1,433.91,818.7,81.87,736.83,433.91,302.92,0.4111124682762645
ORD07443,2025-07-08,CUS0357,PROD013,West,Online,1,8142.22,0.05,5455.29,8142.22,407.11,7735.11,5455.29,2279.82,0.2947365971524646
ORD07444,2023-11-20,CUS0076,PROD010,South,Online,3,9267.7,0.05,5931.33,27803.1,1390.16,26412.94,17793.99,8618.95,0.32631543478310254
ORD07445,2025-12-19,CUS0815,PROD029,South,Online,5,188.12,0.1,101.58,940.6,94.06,846.54,507.9,338.64,0.4000283506981359
ORD07446,2024-12-10,CUS0340,PROD046,South,Online,3,3349.71,0.0,2143.81,10049.13,0.0,10049.13,6431.43,3617.7,0.36000131354654585
ORD07447,2025-09-18,CUS0990,PROD046,South,Online,10,3567.91,0.2,2283.46,35679.1,7135.82,28543.28,22834.6,5708.68,0.20000084082838415
ORD07448,2024-01-26,CUS0731,PROD018,South,Store,8,5360.01,0.0,3591.21,42880.08,0.0,42880.08,28729.68,14150.4,0.3299993843295068
ORD07449,2025-12-29,CUS0839,PROD027,West,Store,6,304.54,0.15,158.36,1827.24,274.09,1553.15,950.16,602.99,0.3882368090654476
ORD07450,2025-02-24,CUS0897,PROD035,North,Store,4,611.19,0.15,330.04,2444.76,366.71,2078.05,1320.16,757.89,0.3647121099107336
ORD07451,2025-11-22,CUS0822,PROD032,North,Online,2,4350.65,0.05,2827.92,8701.3,435.06,8266.24,5655.84,2610.4,0.3157904924125116
ORD07452,2023-07-07,CUS0765,PROD041,West,Store,1,902.28,0.15,496.25,902.28,135.34,766.94,496.25,270.69,0.3529480793803948
ORD07453,2023-12-24,CUS0951,PROD019,West,Online,2,4038.34,0.2,2624.92,8076.68,1615.34,6461.34,5249.84,1211.5,0.1874998065416771
ORD07454,2025-04-27,CUS0964,PROD018,South,Online,5,5653.98,0.2,3788.17,28269.9,5653.98,22615.92,18940.85,3675.07,0.16249924831711468
ORD07455,2024-03-04,CUS0735,PROD009,South,Online,6,4621.44,0.1,2726.65,27728.64,2772.86,24955.78,16359.9,8595.88,0.34444445334908386
ORD07456,2023-12-22,CUS0916,PROD011,West,Store,9,7755.31,0.1,5040.95,69797.79,6979.78,62818.01,45368.55,17449.46,0.2777779811872423
ORD07457,2024-04-03,CUS0667,PROD030,South,Store,8,631.31,0.15,378.79,5050.48,757.57,4292.91,3030.32,1262.59,0.294110521767286
ORD07458,2024-09-15,CUS0905,PROD006,South,Store,3,2200.95,0.05,1276.55,6602.85,330.14,6272.71,3829.65,2443.06,0.38947440579908843
ORD07459,2025-01-17,CUS0396,PROD030,East,Online,2,667.62,0.1,400.57,1335.24,133.52,1201.72,801.14,400.58,0.33333888093732317
ORD07460,2024-11-01,CUS0785,PROD035,South,Store,8,592.55,0.1,319.98,4740.4,474.04,4266.36,2559.84,1706.52,0.3999943745956741
ORD07461,2023-05-15,CUS0301,PROD017,West,Online,3,7322.53,0.0,5125.77,21967.59,0.0,21967.59,15377.31,6590.28,0.30000013656482116
ORD07462,2024-06-04,CUS0920,PROD015,West,Online,15,4349.76,0.2,2783.85,65246.4,13049.28,52197.12,41757.75,10439.37,0.19999896546016332
ORD07463,2024-08-14,CUS0879,PROD020,North,Online,13,1159.14,0.1,695.48,15068.82,1506.88,13561.94,9041.24,4520.7,0.3333372659073849
ORD07464,2023-09-26,CUS0604,PROD003,West,Online,8,1749.1,0.1,996.99,13992.8,1399.28,12593.52,7975.92,4617.6,0.36666476092466604
ORD07465,2025-07-06,CUS0867,PROD020,South,Online,3,1203.34,0.1,722.0,3610.02,361.0,3249.02,2166.0,1083.02,0.3333374371348899
ORD07466,2023-10-15,CUS0910,PROD014,South,Online,2,14616.75,0.15,10085.56,29233.5,4385.02,24848.48,20171.12,4677.36,0.1882352562410256
ORD07467,2024-02-08,CUS0720,PROD038,South,Store,6,1003.31,0.0,551.82,6019.86,0.0,6019.86,3310.92,2708.94,0.45000049835046
ORD07468,2025-10-31,CUS0042,PROD023,South,Store,1,173.09,0.0,90.01,173.09,0.0,173.09,90.01,83.08,0.4799815125079438
ORD07469,2023-07-30,CUS0222,PROD027,North,Store,2,287.68,0.0,149.59,575.36,0.0,575.36,299.18,276.18,0.48001251390433813
ORD07470,2025-01-11,CUS0017,PROD030,South,Online,2,620.26,0.0,372.16,1240.52,0.0,1240.52,744.32,496.2,0.3999935510914778
ORD07471,2024-12-23,CUS0691,PROD013,North,Online,3,7917.57,0.1,5304.77,23752.71,2375.27,21377.44,15914.31,5463.13,0.2555558570156202
ORD07472,2025-07-08,CUS0266,PROD029,South,Online,3,174.88,0.1,94.44,524.64,52.46,472.18,283.32,188.86,0.39997458596298024
ORD07473,2025-11-11,CUS0981,PROD017,South,Store,4,7106.87,0.05,4974.81,28427.48,1421.37,27006.11,19899.24,7106.87,0.2631578557593078
ORD07474,2025-09-14,CUS0953,PROD016,West,Online,3,6219.35,0.15,4104.77,18658.05,2798.71,15859.34,12314.31,3545.03,0.22352947852811025
ORD07475,2025-04-05,CUS0630,PROD021,North,Store,7,243.41,0.0,116.84,1703.87,0.0,1703.87,817.88,885.99,0.51998685345713
ORD07476,2025-12-06,CUS0061,PROD023,North,Online,2,179.84,0.05,93.52,359.68,17.98,341.7,187.04,154.66,0.45261925665788705
ORD07477,2023-01-23,CUS0838,PROD022,North,Online,5,306.39,0.1,150.13,1531.95,153.2,1378.75,750.65,628.1,0.4555575702629193
ORD07478,2025-08-21,CUS0669,PROD011,South,Online,4,7845.44,0.1,5099.54,31381.76,3138.18,28243.58,20398.16,7845.42,0.27777710899255686
ORD07479,2025-02-12,CUS0047,PROD045,North,Online,2,24080.12,0.1,17337.69,48160.24,4816.02,43344.22,34675.38,8668.84,0.1999999077154924
ORD07480,2025-12-12,CUS0061,PROD047,North,Online,3,865.76,0.05,493.48,2597.28,129.86,2467.42,1480.44,986.98,0.4000048633795625
ORD07481,2025-12-15,CUS0061,PROD046,North,Online,2,3580.23,0.1,2291.35,7160.46,716.05,6444.41,4582.7,1861.71,0.2888875785370577
ORD07482,2025-06-26,CUS0171,PROD014,South,Online,1,15137.52,0.1,10444.89,15137.52,1513.75,13623.77,10444.89,3178.88,0.2333333578003739
ORD07483,2024-09-25,CUS0346,PROD029,East,Online,3,171.0,0.0,92.34,513.0,0.0,513.0,277.02,235.98,0.45999999999999996
ORD07484,2025-04-29,CUS0159,PROD016,North,Online,1,6108.16,0.05,4031.39,6108.16,305.41,5802.75,4031.39,1771.36,0.305262160182672
ORD07485,2024-04-06,CUS0574,PROD017,East,Online,1,7206.75,0.1,5044.72,7206.75,720.68,6486.07,5044.72,1441.35,0.22222239352951786
ORD07486,2023-07-27,CUS0856,PROD025,South,Store,10,436.53,0.15,270.65,4365.3,654.79,3710.51,2706.5,1004.01,0.2705854451274892
ORD07487,2025-09-19,CUS0800,PROD003,East,Online,1,1809.47,0.0,1031.4,1809.47,0.0,1809.47,1031.4,778.07,0.42999883943917283
ORD07488,2024-09-27,CUS0634,PROD011,West,Online,7,7194.39,0.15,4676.35,50360.73,7554.11,42806.62,32734.45,10072.17,0.23529468105634127
ORD07489,2025-12-06,CUS0666,PROD024,South,Online,4,246.57,0.0,125.75,986.28,0.0,986.28,503.0,483.28,0.4900028389503995
ORD07490,2025-07-30,CUS0031,PROD011,North,Store,3,7803.02,0.05,5071.96,23409.06,1170.45,22238.61,15215.88,7022.73,0.31578997068611747
ORD07491,2025-11-22,CUS0944,PROD027,North,Store,7,307.29,0.15,159.79,2151.03,322.65,1828.38,1118.53,709.85,0.38823986261061705
ORD07492,2023-02-22,CUS0275,PROD018,East,Online,1,5580.08,0.1,3738.65,5580.08,558.01,5022.07,3738.65,1283.42,0.2555559759222791
ORD07493,2024-11-26,CUS0239,PROD029,South,Online,1,188.6,0.0,101.84,188.6,0.0,188.6,101.84,86.76,0.4600212089077413
ORD07494,2023-08-18,CUS0811,PROD041,North,Store,1,930.88,0.15,511.98,930.88,139.63,791.25,511.98,279.27,0.3529478672985782
ORD07495,2023-09-03,CUS0937,PROD004,South,Online,14,1570.36,0.15,863.7,21985.04,3297.76,18687.28,12091.8,6595.48,0.3529395396226738
ORD07496,2025-08-27,CUS0966,PROD001,East,Store,13,936.32,0.1,543.07,12172.16,1217.22,10954.94,7059.91,3895.03,0.35555009885950994
ORD07497,2025-12-26,CUS0839,PROD044,West,Online,1,4154.16,0.1,2534.04,4154.16,415.42,3738.74,2534.04,1204.7,0.32222085515441035
ORD07498,2024-08-04,CUS0272,PROD026,West,Online,1,500.76,0.1,275.42,500.76,50.08,450.68,275.42,175.26,0.38887902724771456
ORD07499,2025-10-19,CUS0997,PROD032,South,Online,13,4517.07,0.2,2936.1,58721.91,11744.38,46977.53,38169.3,8808.23,0.18749878931480646
ORD07500,2025-11-18,CUS0909,PROD026,North,Online,4,475.17,0.05,261.34,1900.68,95.03,1805.65,1045.36,760.29,0.42106166754354385
ORD07501,2024-04-10,CUS0988,PROD005,South,Online,10,2382.47,0.2,1477.13,23824.7,4764.94,19059.76,14771.3,4288.46,0.22500073453180944
ORD07502,2025-04-15,CUS0626,PROD015,South,Online,6,4444.47,0.05,2844.46,26666.82,1333.34,25333.48,17066.76,8266.72,0.32631600553891527
ORD07503,2025-08-18,CUS0151,PROD005,East,Store,2,2552.67,0.0,1582.66,5105.34,0.0,5105.34,3165.32,1940.02,0.37999819796526774
ORD07504,2025-06-17,CUS0196,PROD010,South,Store,3,8853.4,0.05,5666.18,26560.2,1328.01,25232.19,16998.54,8233.65,0.32631531389070867
ORD07505,2023-04-15,CUS0943,PROD043,West,Store,7,836.58,0.15,443.39,5856.06,878.41,4977.65,3103.73,1873.92,0.37646680662561655
ORD07506,2025-09-04,CUS0085,PROD033,North,Store,3,6812.04,0.1,4564.07,20436.12,2043.61,18392.51,13692.21,4700.3,0.25555511455478347
ORD07507,2024-06-04,CUS0596,PROD034,South,Store,2,694.73,0.0,382.1,1389.46,0.0,1389.46,764.2,625.26,0.45000215911217306
ORD07508,2025-04-25,CUS0230,PROD034,South,Online,2,682.79,0.1,375.53,1365.58,136.56,1229.02,751.06,477.96,0.3888952173276269
ORD07509,2024-12-28,CUS0835,PROD012,South,Store,1,12528.49,0.0,8519.37,12528.49,0.0,12528.49,8519.37,4009.12,0.32000025541785165
ORD07510,2025-12-02,CUS0550,PROD009,North,Online,3,4594.39,0.1,2710.69,13783.17,1378.32,12404.85,8132.07,4272.78,0.3444443100883928
ORD07511,2025-10-08,CUS0506,PROD047,North,Store,1,892.65,0.0,508.81,892.65,0.0,892.65,508.81,383.84,0.43000056012995014
ORD07512,2025-07-08,CUS0503,PROD025,North,Store,2,428.07,0.0,265.4,856.14,0.0,856.14,530.8,325.34,0.38000794262620596
ORD07513,2025-08-14,CUS0609,PROD019,West,Store,6,3880.86,0.1,2522.56,23285.16,2328.52,20956.64,15135.36,5821.28,0.2777773536215729
ORD07514,2023-11-22,CUS0137,PROD013,West,Online,2,7937.01,0.1,5317.8,15874.02,1587.4,14286.62,10635.6,3651.02,0.25555519780045943
ORD07515,2024-06-28,CUS0765,PROD017,West,Store,6,6994.25,0.1,4895.97,41965.5,4196.55,37768.95,29375.82,8393.13,0.22222301652547927
ORD07516,2025-01-27,CUS0864,PROD002,West,Online,3,2933.79,0.2,1760.27,8801.37,1760.27,7041.1,5280.81,1760.29,0.25000213034895113
ORD07517,2025-07-01,CUS0062,PROD021,West,Online,3,251.34,0.05,120.64,754.02,37.7,716.32,361.92,354.4,0.4947509492964038
ORD07518,2025-04-11,CUS0320,PROD042,South,Store,1,2527.75,0.0,1567.2,2527.75,0.0,2527.75,1567.2,960.55,0.38000197804371477
ORD07519,2023-12-02,CUS0826,PROD039,North,Store,2,12551.48,0.0,8786.04,25102.96,0.0,25102.96,17572.08,7530.88,0.29999968131248267
ORD07520,2023-05-05,CUS0916,PROD002,West,Store,8,2690.54,0.15,1614.32,21524.32,3228.65,18295.67,12914.56,5381.11,0.2941193189426788
ORD07521,2025-10-14,CUS0908,PROD037,North,Store,8,919.88,0.15,533.53,7359.04,1103.86,6255.18,4268.24,1986.94,0.317647134055295
ORD07522,2023-04-08,CUS0620,PROD008,North,Online,8,7373.17,0.1,4571.37,58985.36,5898.54,53086.82,36570.96,16515.86,0.31111036600044983
ORD07523,2024-09-18,CUS0772,PROD044,West,Store,6,3831.1,0.0,2336.97,22986.6,0.0,22986.6,14021.82,8964.78,0.39000026102163876
ORD07524,2023-02-01,CUS0422,PROD048,North,Online,3,2956.85,0.1,1862.82,8870.55,887.06,7983.49,5588.46,2395.03,0.29999787060546207
ORD07525,2023-10-23,CUS0950,PROD033,East,Store,11,6252.87,0.1,4189.42,68781.57,6878.16,61903.41,46083.62,15819.79,0.2555560347967907
ORD07526,2024-02-09,CUS0743,PROD030,South,Online,6,651.87,0.0,391.12,3911.22,0.0,3911.22,2346.72,1564.5,0.4000030680963996
ORD07527,2025-04-18,CUS0548,PROD032,South,Online,2,4358.55,0.0,2833.06,8717.1,0.0,8717.1,5666.12,3050.98,0.349999426414748
ORD07528,2025-12-19,CUS0574,PROD024,East,Online,3,261.61,0.0,133.42,784.83,0.0,784.83,400.26,384.57,0.490004204732235
ORD07529,2025-12-24,CUS0061,PROD032,North,Online,2,4367.32,0.0,2838.76,8734.64,0.0,8734.64,5677.52,3057.12,0.34999954205325007
ORD07530,2025-09-28,CUS0903,PROD041,South,Online,2,942.37,0.15,518.3,1884.74,282.71,1602.03,1036.6,565.43,0.352945949826158
ORD07531,2023-04-27,CUS0373,PROD040,South,Online,1,4862.49,0.1,3209.24,4862.49,486.25,4376.24,3209.24,1167.0,0.2666672760177687
ORD07532,2025-08-30,CUS0386,PROD016,West,Online,3,6142.57,0.05,4054.1,18427.71,921.39,17506.32,12162.3,5344.02,0.3052623281192164
ORD07533,2025-11-29,CUS0695,PROD022,South,Store,7,311.13,0.05,152.45,2177.91,108.9,2069.01,1067.15,1001.86,0.4842219225619982
ORD07534,2023-07-27,CUS0943,PROD038,West,Online,3,1034.46,0.05,568.95,3103.38,155.17,2948.21,1706.85,1241.36,0.42105548790622105
ORD07535,2025-11-01,CUS0792,PROD007,South,Store,1,3427.63,0.1,2056.58,3427.63,342.76,3084.87,2056.58,1028.29,0.3333333333333333
ORD07536,2023-08-27,CUS0522,PROD019,South,Online,3,3974.6,0.05,2583.49,11923.8,596.19,11327.61,7750.47,3577.14,0.3157894736842105
ORD07537,2025-09-17,CUS0954,PROD007,East,Store,5,3489.79,0.2,2093.87,17448.95,3489.79,13959.16,10469.35,3489.81,0.2500014327509678
ORD07538,2024-10-12,CUS0847,PROD018,North,Store,4,5734.16,0.0,3841.89,22936.64,0.0,22936.64,15367.56,7569.08,0.32999951169831326
ORD07539,2025-04-14,CUS0892,PROD028,North,Store,7,121.3,0.2,60.65,849.1,169.82,679.28,424.55,254.73,0.375
ORD07540,2025-04-17,CUS0964,PROD020,South,Store,11,1161.61,0.1,696.97,12777.71,1277.77,11499.94,7666.67,3833.27,0.33332956519773144
ORD07541,2024-04-12,CUS0386,PROD008,West,Online,3,7847.47,0.05,4865.43,23542.41,1177.12,22365.29,14596.29,7769.0,0.34736862343390135
ORD07542,2024-01-26,CUS0716,PROD049,West,Store,1,1824.25,0.05,1076.31,1824.25,91.21,1733.04,1076.31,656.73,0.378946821769838
ORD07543,2025-12-31,CUS0786,PROD025,South,Online,1,461.92,0.1,286.39,461.92,46.19,415.73,286.39,129.34,0.31111538739085465
ORD07544,2024-01-27,CUS0918,PROD026,North,Online,3,486.68,0.15,267.67,1460.04,219.01,1241.03,803.01,438.02,0.35294876030394107
ORD07545,2023-11-04,CUS0036,PROD025,South,Online,2,466.02,0.05,288.93,932.04,46.6,885.44,577.86,307.58,0.34737531622696055
ORD07546,2023-12-26,CUS0979,PROD022,North,Store,14,305.86,0.2,149.87,4282.04,856.41,3425.63,2098.18,1327.45,0.38750536397684515
ORD07547,2023-06-27,CUS0845,PROD023,North,Store,7,185.59,0.0,96.51,1299.13,0.0,1299.13,675.57,623.56,0.4799827576916859
ORD07548,2024-05-01,CUS0796,PROD025,East,Online,8,439.56,0.0,272.53,3516.48,0.0,3516.48,2180.24,1336.24,0.37999362999363
ORD07549,2025-08-05,CUS0664,PROD043,South,Online,4,812.93,0.15,430.85,3251.72,487.76,2763.96,1723.4,1040.56,0.3764743339266849
ORD07550,2024-06-22,CUS0424,PROD035,West,Online,1,574.51,0.0,310.24,574.51,0.0,574.51,310.24,264.27,0.4599919931767941
ORD07551,2023-09-02,CUS0328,PROD014,North,Online,1,15260.95,0.0,10530.06,15260.95,0.0,15260.95,10530.06,4730.89,0.3099997051297593
ORD07552,2024-08-10,CUS0918,PROD009,North,Store,13,4304.42,0.1,2539.61,55957.46,5595.75,50361.71,33014.93,17346.78,0.34444382448491123
ORD07553,2025-07-02,CUS0693,PROD050,South,Online,3,1463.3,0.0,819.45,4389.9,0.0,4389.9,2458.35,1931.55,0.4399986332262694
ORD07554,2024-11-22,CUS0710,PROD021,West,Online,4,244.51,0.1,117.36,978.04,97.8,880.24,469.44,410.8,0.46669090248114153
ORD07555,2025-02-01,CUS0971,PROD020,South,Store,14,1194.25,0.2,716.55,16719.5,3343.9,13375.6,10031.7,3343.9,0.25
ORD07556,2024-02-19,CUS0110,PROD019,South,Online,1,3930.73,0.05,2554.97,3930.73,196.54,3734.19,2554.97,1179.22,0.3157900374646175
ORD07557,2025-12-25,CUS0644,PROD013,West,Store,4,7615.07,0.15,5102.1,30460.28,4569.04,25891.24,20408.4,5482.84,0.2117642878440739
ORD07558,2024-06-09,CUS0944,PROD004,North,Online,10,1454.15,0.15,799.78,14541.5,2181.22,12360.28,7997.8,4362.48,0.3529434608277482
ORD07559,2023-08-02,CUS0507,PROD036,South,Online,3,1228.3,0.05,687.85,3684.9,184.24,3500.66,2063.55,1437.11,0.41052544377345984
ORD07560,2025-12-07,CUS0644,PROD018,West,Online,7,5757.39,0.0,3857.45,40301.73,0.0,40301.73,27002.15,13299.58,0.3300002257967586
ORD07561,2025-03-05,CUS0957,PROD009,North,Store,10,4576.95,0.05,2700.4,45769.5,2288.48,43481.02,27004.0,16477.02,0.3789474119972347
ORD07562,2023-12-16,CUS0484,PROD005,East,Online,2,2506.71,0.1,1554.16,5013.42,501.34,4512.08,3108.32,1403.76,0.31111150511515756
ORD07563,2025-12-25,CUS0668,PROD017,North,Online,8,6914.27,0.05,4839.99,55314.16,2765.71,52548.45,38719.92,13828.53,0.2631577144520914
ORD07564,2024-02-04,CUS0764,PROD032,North,Store,4,4310.19,0.15,2801.62,17240.76,2586.11,14654.65,11206.48,3448.17,0.2352952817023948
ORD07565,2023-11-07,CUS0869,PROD005,East,Online,10,2602.72,0.05,1613.69,26027.2,1301.36,24725.84,16136.9,8588.94,0.34736696508591824
ORD07566,2024-04-14,CUS0802,PROD035,South,Online,4,570.41,0.0,308.02,2281.64,0.0,2281.64,1232.08,1049.56,0.4600024543749233
ORD07567,2023-08-18,CUS0006,PROD045,West,Store,3,24324.64,0.1,17513.74,72973.92,7297.39,65676.53,52541.22,13135.31,0.20000006090455752
ORD07568,2024-01-14,CUS0854,PROD004,South,Store,8,1463.26,0.15,804.79,11706.08,1755.91,9950.17,6438.32,3511.85,0.3529437185495323
ORD07569,2025-03-04,CUS0884,PROD048,South,Store,5,2878.73,0.2,1813.6,14393.65,2878.73,11514.92,9068.0,2446.92,0.21249995657807436
ORD07570,2025-12-11,CUS0969,PROD037,North,Store,9,869.52,0.1,504.32,7825.68,782.57,7043.11,4538.88,2504.23,0.35555741710693145
ORD07571,2024-10-01,CUS0920,PROD027,West,Store,14,295.91,0.05,153.87,4142.74,207.14,3935.6,2154.18,1781.42,0.45264254497408274
ORD07572,2023-03-11,CUS0856,PROD042,South,Store,4,2508.73,0.15,1555.41,10034.92,1505.24,8529.68,6221.64,2308.04,0.2705892835370143
ORD07573,2023-06-05,CUS0972,PROD040,West,Store,3,4781.73,0.1,3155.94,14345.19,1434.52,12910.67,9467.82,3442.85,0.2666670281247991
ORD07574,2025-12-03,CUS0852,PROD048,West,Online,5,3067.79,0.15,1932.71,15338.95,2300.84,13038.11,9663.55,3374.56,0.2588227894993983
ORD07575,2023-01-30,CUS0687,PROD004,West,Online,1,1471.47,0.05,809.31,1471.47,73.57,1397.9,809.31,588.59,0.4210530080835539
ORD07576,2024-11-24,CUS0702,PROD028,North,Online,7,114.85,0.1,57.42,803.95,80.4,723.55,401.94,321.61,0.44448897795591186
ORD07577,2024-01-15,CUS0871,PROD008,West,Store,5,7527.77,0.05,4667.22,37638.85,1881.94,35756.91,23336.1,12420.81,0.34736810311629274
ORD07578,2025-11-04,CUS0752,PROD042,South,Store,4,2430.35,0.15,1506.82,9721.4,1458.21,8263.19,6027.28,2235.91,0.27058678307046063
ORD07579,2024-01-12,CUS0760,PROD043,South,Store,4,831.42,0.0,440.65,3325.68,0.0,3325.68,1762.6,1563.08,0.4700031271800053
ORD07580,2024-05-26,CUS0910,PROD022,South,Online,12,302.17,0.05,148.06,3626.04,181.3,3444.74,1776.72,1668.02,0.4842223215685364
ORD07581,2024-05-12,CUS0805,PROD007,West,Store,4,3580.19,0.15,2148.11,14320.76,2148.11,12172.65,8592.44,3580.21,0.29411919343774773
ORD07582,2025-05-21,CUS0978,PROD026,West,Online,14,483.37,0.1,265.85,6767.18,676.72,6090.46,3721.9,2368.56,0.388896733580058
ORD07583,2025-06-29,CUS0922,PROD018,East,Store,8,5272.02,0.05,3532.25,42176.16,2108.81,40067.35,28258.0,11809.35,0.2947374857583544
ORD07584,2025-12-03,CUS0915,PROD039,North,Online,12,11462.38,0.1,8023.67,137548.56,13754.86,123793.7,96284.04,27509.66,0.22222180934894104
ORD07585,2025-11-12,CUS0631,PROD017,West,Store,1,6845.61,0.0,4791.93,6845.61,0.0,6845.61,4791.93,2053.68,0.29999956176294
ORD07586,2023-11-05,CUS0064,PROD045,West,Store,1,23943.65,0.05,17239.43,23943.65,1197.18,22746.47,17239.43,5507.04,0.2421052585302247
ORD07587,2025-12-25,CUS0778,PROD043,East,Online,1,768.42,0.1,407.26,768.42,76.84,691.58,407.26,284.32,0.41111657364296245
ORD07588,2025-07-03,CUS0943,PROD017,West,Store,2,6739.71,0.1,4717.8,13479.42,1347.94,12131.48,9435.6,2695.88,0.22222185586589602
ORD07589,2025-05-21,CUS0523,PROD021,South,Online,2,257.91,0.05,123.8,515.82,25.79,490.03,247.6,242.43,0.4947248127665654
ORD07590,2025-07-14,CUS0874,PROD024,South,Store,9,240.75,0.1,122.78,2166.75,216.68,1950.07,1105.02,845.05,0.4333434184413893
ORD07591,2025-01-11,CUS0691,PROD026,North,Store,7,523.71,0.0,288.04,3665.97,0.0,3665.97,2016.28,1649.69,0.4500009547268527
ORD07592,2024-11-17,CUS0820,PROD017,South,Store,6,6935.35,0.0,4854.74,41612.1,0.0,41612.1,29128.44,12483.66,0.3000007209441485
ORD07593,2023-06-02,CUS0941,PROD017,North,Store,2,6982.16,0.2,4887.51,13964.32,2792.86,11171.46,9775.02,1396.44,0.12500067135361
ORD07594,2025-04-30,CUS0872,PROD015,West,Store,11,4706.12,0.15,3011.92,51767.32,7765.1,44002.22,33131.12,10871.1,0.24705798934690112
ORD07595,2025-12-14,CUS0644,PROD027,West,Online,4,310.03,0.05,161.22,1240.12,62.01,1178.11,644.88,533.23,0.45261478130225535
ORD07596,2025-12-08,CUS0655,PROD002,West,Online,2,2755.94,0.1,1653.56,5511.88,551.19,4960.69,3307.12,1653.57,0.3333346772324012
ORD07597,2024-08-18,CUS0710,PROD032,West,Store,8,4584.6,0.1,2979.99,36676.8,3667.68,33009.12,23839.92,9169.2,0.2777777777777778
ORD07598,2025-05-29,CUS0985,PROD007,South,Store,10,3512.5,0.1,2107.5,35125.0,3512.5,31612.5,21075.0,10537.5,0.3333333333333333
ORD07599,2025-11-26,CUS0970,PROD039,South,Store,10,11774.47,0.1,8242.13,117744.7,11774.47,105970.23,82421.3,23548.93,0.22222212785609696
ORD07600,2025-02-11,CUS0781,PROD009,West,Store,3,4674.01,0.05,2757.67,14022.03,701.1,13320.93,8273.01,5047.92,0.37894651499557463
ORD07601,2024-12-20,CUS0064,PROD049,West,Online,1,1710.78,0.05,1009.36,1710.78,85.54,1625.24,1009.36,615.88,0.3789471093500037
ORD07602,2025-12-27,CUS0929,PROD010,South,Store,8,8689.87,0.2,5561.52,69518.96,13903.79,55615.17,44492.16,11123.01,0.19999956846306505
ORD07603,2025-12-10,CUS0921,PROD011,North,Store,4,7565.79,0.15,4917.76,30263.16,4539.47,25723.69,19671.04,6052.65,0.2352947808032207
ORD07604,2025-06-16,CUS0964,PROD001,South,Store,8,941.63,0.05,546.15,7533.04,376.65,7156.39,4369.2,2787.19,0.3894687125771513
ORD07605,2025-11-06,CUS0882,PROD048,North,Store,5,2850.77,0.1,1795.99,14253.85,1425.39,12828.46,8979.95,3848.51,0.29999781735297926
ORD07606,2023-07-04,CUS0997,PROD041,South,Online,13,899.18,0.05,494.55,11689.34,584.47,11104.87,6429.15,4675.72,0.42105130451774764
ORD07607,2025-06-18,CUS0832,PROD043,West,Online,7,790.03,0.0,418.72,5530.21,0.0,5530.21,2931.04,2599.17,0.4699948103236586
ORD07608,2025-09-23,CUS0940,PROD019,North,Store,2,3840.67,0.2,2496.44,7681.34,1536.27,6145.07,4992.88,1152.19,0.18749827097168953
ORD07609,2024-02-28,CUS0966,PROD033,East,Store,2,6660.09,0.2,4462.26,13320.18,2664.04,10656.14,8924.52,1731.62,0.16249974193281996
ORD07610,2025-06-11,CUS0831,PROD012,South,Online,4,12146.98,0.0,8259.95,48587.92,0.0,48587.92,33039.8,15548.12,0.3199997036300381
ORD07611,2023-11-10,CUS0283,PROD042,East,Online,2,2420.4,0.05,1500.65,4840.8,242.04,4598.76,3001.3,1597.46,0.34736755125294644
ORD07612,2025-08-06,CUS0113,PROD012,North,Online,2,11837.87,0.05,8049.75,23675.74,1183.79,22491.95,16099.5,6392.45,0.2842105731161593
